ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,date_id,product_id,customer_id,status_id,size_id
10283,42,100.0,13,5316.36,592,61,57,0,1
10293,21,100.0,2,2941.89,612,61,36,0,0
10306,29,100.0,7,3207.4,647,61,77,0,1
10315,35,100.0,6,4215.05,662,61,14,0,1
10326,41,100.0,4,4333.29,673,61,24,0,1
10337,29,71.97,4,2087.13,685,61,27,0,0
10350,34,50.33,7,1711.22,696,61,23,0,0
10372,37,100.0,8,3910.53,751,61,35,0,1
10384,28,80.54,3,2255.12,779,61,4,0,0
10396,49,100.0,6,5720.75,807,61,39,0,1
10414,23,100.0,10,3335.23,851,61,58,4,1
10101,46,53.76,2,2472.96,3,62,72,0,0
10110,39,44.35,2,1729.65,71,62,77,0,0
10124,22,45.25,1,995.5,135,62,84,0,0
10149,49,49.28,6,2414.72,249,62,82,0,0
10162,43,36.29,4,1560.47,285,62,4,0,0
10173,27,41.22,8,1112.94,303,62,86,0,0
10182,31,36.74,5,1138.94,310,62,39,0,0
10193,20,50.62,9,1012.4,319,62,87,0,0
10205,24,38.08,4,913.92,331,62,23,0,0
10214,49,47.94,2,2349.06,385,62,25,0,0
10227,24,48.38,5,1161.12,421,62,30,0,0
10244,39,45.25,9,1764.75,479,62,23,0,0
10255,37,45.7,2,1690.9,515,62,83,0,0
10280,45,47.49,11,2137.05,589,62,36,0,0
10289,45,48.38,4,2177.1,606,62,7,0,0
10304,44,39.42,15,1734.48,644,62,38,0,0
10312,23,37.63,12,865.49,654,62,39,0,0
10322,30,100.0,4,3500.1,668,62,40,0,1
10332,26,85.52,10,2223.52,681,62,77,0,0
10345,43,53.76,1,2311.68,689,62,46,0,0
10356,26,31.86,7,828.36,703,62,2,0,0
10367,28,30.59,12,856.52,737,62,3,5,0
10380,27,68.35,5,1845.45,772,62,23,0,0
10391,24,100.0,1,4042.08,793,62,42,0,1
10421,40,45.7,2,1828.0,874,62,39,2,0
10103,36,100.0,1,3680.28,23,63,17,0,1
10114,21,100.0,5,2925.09,85,63,62,0,0
10126,27,100.0,1,3415.77,142,63,25,0,1
10140,47,100.0,1,5105.14,199,63,5,0,1
10151,42,100.0,8,5098.8,258,63,60,0,1
10165,32,100.0,17,4661.76,289,63,26,0,1
10175,28,100.0,6,2969.96,304,63,49,0,0
10184,24,100.0,11,3496.32,312,63,81,0,1
10194,49,100.0,1,5760.93,323,63,30,0,1
10207,46,100.0,12,6819.04,337,63,64,0,1
10217,28,100.0,1,3148.88,394,63,65,0,1
10229,48,100.0,6,5704.32,430,63,39,0,1
10246,29,100.0,10,3520.6,485,63,23,0,1
10259,47,100.0,9,5285.62,526,63,65,0,1
10271,43,100.0,10,5605.05,561,63,39,0,1
10281,25,100.0,6,2779.5,591,63,18,0,0
10291,48,100.0,1,5398.08,611,63,37,0,1
10305,24,100.0,10,3189.6,646,63,15,0,1
10313,42,100.0,4,5581.8,655,63,31,0,1
10324,31,100.0,2,3820.44,669,63,11,0,1
10334,42,100.0,5,5528.04,683,63,24,4,1
10348,37,100.0,1,5981.42,665,63,25,0,1
10358,41,100.0,7,5684.65,704,63,23,0,1
10371,20,100.0,5,3449.4,748,63,39,0,1
10382,20,100.0,3,2654.4,773,63,39,0,0
10412,70,100.0,10,8498.0,848,63,23,0,2
10425,49,100.0,9,5510.54,876,63,14,2,1
10108,35,58.87,15,2060.45,56,64,66,0,0
10121,32,76.88,2,2460.16,121,64,1,0,0
10135,29,61.64,16,1787.56,177,64,39,0,0
10145,27,60.95,3,1645.65,231,64,3,0,0
10159,27,80.34,11,2169.18,277,64,4,0,0
10169,38,74.11,11,2816.18,302,64,42,0,0
10180,35,72.03,6,2521.05,309,64,6,0,0
10190,42,76.19,3,3199.98,317,64,23,0,1
10211,21,63.72,11,1338.12,374,64,9,0,0
10224,37,80.34,4,2972.58,411,64,6,0,0
10237,26,79.65,4,2070.9,455,64,11,0,0
10252,47,65.8,8,3092.6,506,64,9,0,1
10264,37,65.1,6,2408.7,541,64,58,0,0
10276,46,75.49,12,3472.54,574,64,71,0,1
10285,38,59.56,3,2263.28,599,64,15,0,0
10299,33,66.49,6,2194.17,633,64,16,0,0
10309,24,56.1,2,1346.4,648,64,17,0,0
10319,31,81.73,7,2533.63,667,64,79,0,0
10330,42,81.03,1,3403.26,680,64,66,0,1
10341,32,100.0,6,3307.2,688,64,19,0,1
10355,41,70.65,3,2896.65,701,64,23,0,0
10363,43,61.23,14,2632.89,731,64,73,0,0
10375,20,100.0,14,2046.0,759,64,14,0,0
10390,35,65.13,4,2279.55,788,64,39,0,0
10403,27,79.65,4,2150.55,823,64,22,0,0
10110,43,78.15,11,3360.45,71,65,77,0,1
10124,32,72.7,10,2326.4,135,65,84,0,0
10148,21,73.6,4,1545.6,248,65,42,0,0
10161,20,100.0,3,2144.6,284,65,78,0,0
10172,22,74.51,1,1639.22,303,65,13,0,0
10182,36,73.6,14,2649.6,310,65,39,0,0
10192,46,83.6,2,3845.6,318,65,40,0,1
10204,47,96.32,8,4527.04,330,65,74,0,1
10212,45,88.14,1,3966.3,375,65,23,0,1
10227,47,88.14,14,4142.58,421,65,30,0,1
10241,47,94.5,6,4441.5,463,65,83,0,1
10267,38,87.24,3,3315.12,548,65,74,0,1
10279,49,79.97,3,3918.53,581,65,23,0,1
10288,35,80.87,9,2830.45,604,65,65,0,0
10302,49,100.0,5,5298.86,273,65,22,0,1
10311,28,93.6,4,2620.8,649,65,23,0,0
10321,30,72.7,1,2181.0,668,65,21,0,0
10332,39,86.72,7,3382.08,681,65,77,0,1
10346,25,100.0,1,2876.75,693,65,84,0,0
10368,40,100.0,2,4107.2,744,65,39,0,1
10380,36,37.5,6,1350.0,772,65,23,0,0
10407,76,94.5,6,7182.0,837,65,61,4,2
10420,39,100.0,9,3933.93,874,65,20,2,1
10104,44,39.6,10,1742.4,25,66,23,0,0
10114,24,30.06,1,721.44,85,66,62,0,0
10127,39,38.19,12,1489.41,148,66,74,0,0
10141,21,42.43,6,891.03,207,66,73,0,0
10151,30,40.31,4,1209.3,258,66,60,0,0
10165,27,31.82,13,859.14,289,66,26,0,0
10175,37,31.12,2,1151.44,304,66,49,0,0
10184,42,31.82,7,1336.44,312,66,81,0,0
10195,32,28.29,7,905.28,323,66,47,0,0
10207,42,29.7,8,1247.4,337,66,64,0,0
10219,21,40.31,3,846.51,400,66,82,0,0
10229,33,32.88,2,1085.04,430,66,39,0,0
10246,49,36.07,6,1767.43,485,66,23,0,0
10259,31,33.24,5,1030.44,526,66,65,0,0
10271,38,41.72,6,1585.36,561,66,39,0,0
10281,20,40.66,2,813.2,591,66,18,0,0
10292,39,30.06,9,1172.34,611,66,0,0,0
10305,48,31.47,6,1510.56,646,66,15,0,0
10314,39,37.13,15,1448.07,655,66,78,0,0
10324,30,100.0,9,3338.1,669,66,11,0,1
10335,33,37.13,2,1225.29,683,66,39,0,0
10349,36,37.13,3,1336.68,695,66,74,0,0
10358,36,82.94,4,2985.84,704,66,23,0,0
10371,45,100.0,8,5545.8,748,66,39,0,1
10383,40,100.0,3,6089.6,778,66,23,0,1
10394,46,38.9,6,1789.4,799,66,23,0,0
10412,30,36.07,6,1082.1,848,66,23,0,0
10425,31,33.24,5,1030.44,876,66,14,2,0
10106,49,74.68,13,3659.32,42,67,86,0,1
10119,41,59.6,4,2443.6,112,67,19,0,0
10131,35,67.14,5,2349.9,161,67,88,0,0
10143,27,60.97,8,1646.19,216,67,50,0,0
10155,23,72.62,6,1670.26,273,67,16,0,0
10167,21,69.88,2,1467.48,290,67,37,3,0
10178,34,80.84,5,2748.56,306,67,51,0,0
10186,22,69.2,2,1522.4,312,67,52,0,0
10198,48,67.82,5,3255.36,325,67,66,0,1
10209,43,82.21,1,3535.03,368,67,54,0,1
10222,32,81.53,5,2608.96,409,67,55,0,0
10249,20,67.82,1,1356.4,488,67,33,0,0
10262,24,67.14,10,1611.36,535,67,23,3,0
10274,40,65.08,2,2603.2,562,67,41,0,0
10284,30,73.99,12,2219.7,593,67,85,0,0
10296,21,71.25,8,1496.25,618,67,89,0,0
10307,25,75.36,2,1884.0,647,67,29,0,0
10316,34,63.71,10,2166.14,665,67,59,0,0
10328,48,58.92,1,2828.16,676,67,86,0,0
10339,55,100.0,12,6214.45,687,67,35,0,1
10351,25,74.68,5,1867.0,697,67,49,0,0
10373,38,70.44,7,2676.72,756,67,60,0,0
10386,39,55.96,1,2182.44,785,67,23,5,0
10398,28,57.55,3,1611.4,814,67,1,0,0
10400,24,61.66,2,1479.84,816,67,61,0,0
10415,21,67.82,1,1424.22,854,67,87,1,0
10110,46,100.0,10,5942.28,71,68,77,0,1
10124,25,93.95,9,2348.75,135,68,84,0,0
10148,34,100.0,3,4392.12,248,68,42,0,1
10161,25,100.0,2,2759.75,284,68,78,0,0
10173,23,100.0,16,2728.03,303,68,86,0,0
10182,20,100.0,13,2395.8,310,68,39,0,0
10192,23,100.0,1,3052.33,318,68,40,0,1
10204,42,100.0,7,4242.0,330,68,74,0,1
10213,27,100.0,3,2790.45,381,68,52,0,0
10227,33,100.0,13,4340.49,421,68,30,0,1
10241,28,98.65,5,2762.2,463,68,83,0,0
10267,43,100.0,2,4645.72,548,68,74,0,1
10279,48,100.0,2,5580.96,581,68,23,0,1
10288,48,100.0,8,6539.04,604,68,65,0,1
10302,45,100.0,4,5548.95,273,68,22,0,1
10311,43,100.0,3,4595.41,649,68,23,0,1
10332,44,42.26,11,1859.44,681,68,77,0,0
10346,24,87.24,5,2093.76,693,68,84,0,0
10368,31,100.0,5,4223.13,744,68,39,0,1
10380,44,36.29,7,1596.76,772,68,23,0,0
10407,59,98.65,5,5820.35,837,68,61,4,1
10420,55,96.3,8,5296.5,874,68,20,2,1
10109,29,32.1,6,930.9,63,69,45,0,0
10122,39,30.96,4,1207.44,122,69,67,0,0
10135,20,35.87,1,717.4,177,69,39,0,0
10147,25,42.67,1,1066.75,242,69,41,0,0
10160,42,37.0,2,1554.0,278,69,54,0,0
10171,36,35.49,4,1277.64,303,69,43,0,0
10181,37,42.67,8,1578.79,310,69,7,0,0
10192,30,30.59,13,917.7,318,69,40,0,0
10203,21,37.0,2,777.0,330,69,23,0,0
10212,34,43.42,12,1476.28,375,69,23,0,0
10225,42,36.63,3,1538.46,412,69,69,0,0
10239,20,44.56,2,891.2,462,69,60,0,0
10253,40,42.67,7,1706.8,512,69,22,3,0
10266,34,40.4,8,1373.6,547,69,70,0,0
10278,31,38.89,8,1205.59,578,69,84,0,0
10287,36,39.65,6,1427.4,602,69,69,0,0
10301,48,34.36,10,1649.28,272,69,85,0,0
10310,33,41.91,4,1383.03,649,69,68,0,0
10321,37,33.23,12,1229.51,668,69,21,0,0
10331,27,42.24,13,1140.48,681,69,45,0,0
10342,39,40.4,9,1575.6,688,69,10,0,0
10355,36,38.52,4,1386.72,701,69,23,0,0
10367,36,100.0,2,5018.4,737,69,3,5,1
10378,41,100.0,7,5856.85,766,69,23,0,1
10390,37,100.0,5,4894.73,788,69,39,0,1
10405,47,44.56,2,2094.32,829,69,83,0,0
10419,15,42.67,7,640.05,862,69,19,0,0
10105,44,72.58,4,3193.52,36,70,48,0,1
10119,35,87.62,13,3066.7,112,70,19,0,1
10129,41,94.71,4,3883.11,157,70,49,0,1
10142,49,98.25,1,4814.25,214,70,39,0,1
10154,31,91.17,2,2826.27,269,70,80,0,0
10167,20,79.66,11,1593.2,290,70,37,3,0
10177,45,72.58,2,3266.1,305,70,76,0,1
10185,33,74.35,2,2453.55,312,70,50,0,0
10197,47,83.2,8,3910.4,324,70,53,0,1
10208,20,89.4,2,1788.0,361,70,30,0,0
10222,47,70.81,14,3328.07,409,70,55,0,1
10233,40,94.71,2,3788.4,448,70,12,0,1
10248,30,100.0,5,3053.7,487,70,0,3,1
10261,22,91.17,3,2005.74,528,70,43,0,0
10273,27,100.0,6,2796.12,562,70,56,0,0
10283,34,92.94,8,3159.96,592,70,57,0,1
10295,46,84.97,3,3908.62,613,70,58,0,1
10306,31,84.08,2,2606.48,647,70,77,0,0
10315,24,86.74,1,2081.76,662,70,14,0,0
10326,41,85.85,3,3519.85,673,70,24,0,1
10339,55,100.0,13,10758.0,687,70,35,0,2
10350,30,100.0,9,3021.0,696,70,23,0,1
10373,33,57.32,12,1891.56,756,70,60,0,0
10384,43,97.87,2,4208.41,779,70,4,0,1
10396,27,83.2,7,2246.4,807,70,39,0,0
10414,60,100.0,5,6107.4,851,70,58,4,1
10110,27,73.62,12,1987.74,71,71,77,0,0
10124,49,83.04,11,4068.96,135,71,84,0,1
10148,31,73.62,5,2282.22,248,71,42,0,0
10161,20,77.05,4,1541.0,284,71,78,0,0
10172,24,81.33,2,1951.92,303,71,13,0,0
10182,33,94.17,15,3107.61,310,71,39,0,1
10192,32,72.77,3,2328.64,318,71,40,0,0
10204,40,79.62,9,3184.8,330,71,74,0,1
10212,27,79.62,2,2149.74,375,71,23,0,0
10227,40,79.62,15,3184.8,421,71,30,0,1
10241,26,81.33,7,2114.58,463,71,83,0,0
10267,44,96.74,4,4256.56,548,71,74,0,1
10279,33,71.06,4,2344.98,581,71,23,0,0
10288,34,68.49,10,2328.66,604,71,65,0,0
10302,48,74.48,6,3575.04,273,71,22,0,1
10311,25,83.04,5,2076.0,649,71,23,0,0
10321,39,84.75,2,3305.25,668,71,21,0,1
10332,45,34.19,12,1538.55,681,71,77,0,0
10346,24,100.0,2,3325.92,693,71,84,0,1
10368,46,79.62,1,3662.52,744,71,39,0,1
10380,44,79.06,9,3478.64,772,71,23,0,1
10407,13,81.33,7,1057.29,837,71,61,4,0
10420,35,96.74,10,3385.9,874,71,20,2,1
10108,30,63.07,5,1892.1,56,72,66,0,0
10122,34,50.21,9,1707.14,122,72,67,0,0
10135,27,66.13,6,1785.51,177,72,39,0,0
10147,30,68.58,6,2057.4,242,72,41,0,0
10159,50,69.8,1,3490.0,277,72,4,0,1
10169,34,50.21,1,1707.14,302,72,42,0,0
10181,23,65.52,13,1506.96,310,72,7,0,0
10191,48,60.01,2,2880.48,318,72,68,0,0
10203,34,64.9,7,2206.6,330,72,23,0,0
10211,48,48.98,1,2351.04,374,72,9,0,0
10225,24,50.21,8,1205.04,412,72,69,0,0
10238,47,62.45,2,2935.15,459,72,48,0,0
10253,24,52.66,12,1263.84,512,72,22,3,0
10266,47,62.45,13,2935.15,547,72,70,0,0
10276,20,61.23,2,1224.6,574,72,71,0,0
10287,20,67.97,11,1359.4,602,72,69,0,0
10300,31,58.78,4,1822.18,271,72,72,0,0
10310,38,56.94,9,2163.72,649,72,68,0,0
10320,26,61.23,2,1591.98,667,72,24,0,0
10331,25,100.0,9,3078.5,681,72,45,0,1
10342,48,62.45,10,2997.6,688,72,10,0,0
10355,44,62.45,6,2747.8,701,72,23,0,0
10363,21,100.0,15,2447.76,731,72,73,0,0
10378,46,41.54,6,1910.84,766,72,23,0,0
10390,46,52.84,6,2430.64,788,72,39,0,0
10419,55,52.66,12,2896.3,862,72,19,0,0
10106,31,52.6,14,1630.6,42,73,86,0,0
10119,20,72.98,5,1459.6,112,73,19,0,0
10131,29,59.18,6,1716.22,161,73,88,0,0
10143,33,77.59,9,2560.47,216,73,50,0,0
10155,34,55.89,7,1900.26,273,73,16,0,0
10167,32,63.12,3,2019.84,290,73,37,3,0
10178,27,73.64,6,1988.28,306,73,51,0,0
10186,21,69.04,3,1449.84,312,73,52,0,0
10198,27,71.67,6,1935.09,325,73,66,0,0
10209,36,77.59,2,2793.24,368,73,54,0,0
10222,43,70.35,6,3025.05,409,73,55,0,1
10249,25,69.7,2,1742.5,488,73,33,0,0
10262,46,70.35,11,3236.1,535,73,23,3,1
10274,24,72.33,3,1735.92,562,73,41,0,0
10284,39,71.67,13,2795.13,593,73,85,0,0
10296,31,53.92,9,1671.52,618,73,89,0,0
10307,22,71.67,3,1576.74,647,73,29,0,0
10316,47,76.93,11,3615.71,665,73,59,0,1
10328,20,72.98,2,1459.6,676,73,86,0,0
10339,29,99.69,14,2891.01,687,73,35,0,0
10351,38,68.38,4,2598.44,697,73,49,0,0
10361,34,100.0,6,3871.92,711,73,20,0,1
10373,46,66.0,11,3036.0,756,73,60,0,1
10386,35,63.76,9,2231.6,785,73,23,5,0
10398,34,71.67,13,2436.78,814,73,1,0,0
10400,38,57.2,3,2173.6,816,73,61,0,0
10415,18,69.7,2,1254.6,854,73,87,1,0
10110,37,100.0,14,3724.42,71,74,77,0,1
10124,43,100.0,13,5203.0,135,74,84,0,1
10148,27,100.0,7,3469.5,248,74,42,0,1
10161,30,100.0,6,3148.2,284,74,78,0,1
10172,22,98.51,4,2167.22,303,74,13,0,0
10182,49,100.0,17,6244.07,310,74,39,0,1
10192,46,100.0,5,5566.0,318,74,40,0,1
10204,48,91.02,11,4368.96,330,74,74,0,1
10212,46,87.81,4,4039.26,375,74,23,0,1
10226,48,92.09,2,4420.32,416,74,55,0,1
10241,27,86.73,9,2341.71,463,74,83,0,0
10267,43,100.0,6,5110.98,548,74,74,0,1
10279,48,100.0,6,6168.0,581,74,23,0,1
10288,41,100.0,12,4873.26,604,74,65,0,1
10301,22,96.37,2,2120.14,272,74,85,0,0
10311,46,92.09,7,4236.14,649,74,23,0,1
10321,21,89.95,4,1888.95,668,74,21,0,0
10332,31,37.18,13,1152.58,681,74,77,0,0
10346,26,95.88,6,2492.88,693,74,84,0,0
10368,20,99.58,4,1991.6,744,74,39,0,0
10380,34,100.0,11,3953.18,772,74,23,0,1
10407,43,86.73,9,3729.39,837,74,61,4,1
10420,26,100.0,12,2617.16,874,74,20,2,0
10105,50,79.67,1,3983.5,36,75,48,0,1
10119,35,90.57,10,3169.95,112,75,19,0,1
10129,50,77.99,1,3899.5,157,75,49,0,1
10143,23,80.51,14,1851.73,216,75,50,0,0
10155,37,67.93,12,2513.41,273,75,16,0,0
10167,29,83.86,8,2431.94,290,75,37,3,0
10178,21,72.12,11,1514.52,306,75,51,0,0
10186,36,85.54,8,3079.44,312,75,52,0,1
10197,22,86.38,5,1900.36,324,75,53,0,0
10209,22,89.73,7,1974.06,368,75,54,0,0
10222,46,80.51,11,3703.46,409,75,55,0,1
10248,23,76.31,2,1755.13,487,75,0,3,0
10262,49,87.21,16,4273.29,535,75,23,3,1
10273,48,83.02,3,3984.96,562,75,56,0,1
10283,33,72.96,5,2407.68,592,75,57,0,0
10296,22,77.15,14,1697.3,618,75,89,0,0
10307,22,91.41,8,2011.02,647,75,29,0,0
10316,25,92.25,16,2306.25,665,75,59,0,0
10326,20,92.25,2,1845.0,673,75,24,0,0
10339,42,59.36,16,2493.12,687,75,35,0,0
10350,25,60.34,10,1508.5,696,75,23,0,0
10373,23,100.0,10,2394.3,756,75,60,0,0
10385,37,85.54,2,3164.98,784,75,39,0,1
10396,37,90.57,8,3351.09,807,75,39,0,1
10400,42,72.96,8,3064.32,816,75,61,0,1
10414,51,76.31,2,3891.81,851,75,58,4,1
10108,40,100.0,1,5448.8,56,76,66,0,1
10122,43,100.0,5,5494.97,122,76,67,0,1
10135,47,100.0,2,6336.07,177,76,39,0,1
10147,23,100.0,2,2906.97,242,76,41,0,0
10160,35,100.0,3,4767.7,278,76,54,0,1
10170,34,100.0,1,3819.56,302,76,63,0,1
10181,25,100.0,9,3861.75,310,76,7,0,1
10192,45,100.0,14,6319.35,318,76,40,0,1
10203,47,100.0,3,6996.42,330,76,23,0,1
10212,49,100.0,13,6949.67,375,76,23,0,1
10225,40,100.0,4,4550.0,412,76,69,0,1
10239,29,100.0,3,4479.63,462,76,60,0,1
10253,39,100.0,8,5148.0,512,76,22,3,1
10266,24,100.0,9,2932.08,547,76,70,0,0
10278,25,100.0,9,3159.75,578,76,84,0,1
10287,36,100.0,7,4297.32,602,76,69,0,1
10301,50,100.0,11,7723.5,272,76,85,0,2
10310,45,100.0,5,5497.65,649,76,68,0,1
10321,26,100.0,13,4052.88,668,76,21,0,1
10331,21,100.0,1,3135.93,681,76,45,0,1
10342,42,100.0,6,5013.54,688,76,10,0,1
10355,32,100.0,8,5302.72,701,76,23,0,1
10363,31,94.58,1,2931.98,731,76,73,0,0
10378,33,53.27,3,1757.91,766,76,23,0,0
10390,45,100.0,8,6763.05,788,76,39,0,1
10405,76,100.0,3,11739.7,829,76,83,0,2
10419,70,100.0,8,9240.0,862,76,19,0,2
10106,50,64.83,11,3241.5,42,77,86,0,1
10119,28,70.29,2,1968.12,112,77,19,0,0
10131,50,81.89,3,4094.5,161,77,88,0,1
10143,28,66.19,6,1853.32,216,77,50,0,0
10155,44,77.11,4,3392.84,273,77,16,0,1
10168,27,73.02,18,1971.54,295,77,5,0,0
10178,30,72.33,3,2169.9,306,77,51,0,0
10198,43,66.19,3,2846.17,325,77,66,0,0
10210,29,69.6,16,2018.4,371,77,44,0,0
10222,48,56.64,3,2718.72,409,77,55,0,0
10235,33,60.05,12,1981.65,452,77,57,0,0
10250,40,75.06,13,3002.4,491,77,61,0,1
10262,48,61.42,8,2948.16,535,77,23,3,0
10275,41,81.89,18,3357.49,564,77,14,0,1
10284,21,55.96,10,1175.16,593,77,85,0,0
10296,32,71.65,6,2292.8,618,77,89,0,0
10308,43,76.43,16,3286.49,648,77,47,0,1
10316,30,77.79,8,2333.7,665,77,59,0,0
10328,35,76.43,3,2675.05,676,77,86,0,0
10339,45,96.92,11,4361.4,687,77,35,0,1
10351,34,59.37,3,2018.58,697,77,49,0,0
10361,26,100.0,7,3710.98,711,77,20,0,1
10373,39,73.0,13,2847.0,756,77,60,0,0
10386,41,73.32,12,3006.12,785,77,23,5,1
10398,41,68.24,2,2797.84,814,77,1,0,0
10401,64,60.05,12,3843.2,818,77,12,4,1
10416,18,75.06,13,1351.08,855,77,70,0,0
10100,49,34.47,1,1689.03,0,78,40,0,0
10110,48,34.47,5,1654.56,71,78,77,0,0
10124,46,33.23,4,1528.58,135,78,84,0,0
10149,26,38.98,9,1013.48,249,78,82,0,0
10162,37,38.98,7,1442.26,285,78,4,0,0
10173,35,33.23,11,1163.05,303,78,86,0,0
10182,23,42.26,8,971.98,310,78,39,0,0
10193,22,41.03,12,902.66,319,78,87,0,0
10204,39,33.23,2,1295.97,330,78,74,0,0
10214,44,34.88,5,1534.72,385,78,25,0,0
10227,27,43.9,8,1185.3,421,78,30,0,0
10242,46,36.93,1,1698.78,470,78,79,0,0
10280,33,41.85,14,1381.05,589,78,36,0,0
10288,33,40.62,3,1340.46,604,78,65,0,0
10303,24,40.21,1,965.04,639,78,81,0,0
10312,31,35.29,15,1093.99,654,78,39,0,0
10332,41,77.24,14,3166.84,681,78,77,0,1
10346,22,97.44,4,2143.68,693,78,84,0,0
10368,46,37.34,3,1717.64,744,78,39,0,0
10380,43,95.03,12,4086.29,772,78,23,0,1
10408,15,36.93,1,553.95,837,78,35,0,0
10420,15,43.49,3,652.35,874,78,20,2,0
10104,26,100.0,5,2921.62,25,79,23,0,0
10115,44,100.0,1,5568.64,88,79,27,0,1
10127,20,96.99,7,1939.8,148,79,74,0,0
10141,40,94.62,1,3784.8,207,79,73,0,1
10152,23,100.0,3,2802.09,262,79,28,0,0
10165,24,99.36,8,2384.64,289,79,26,0,0
10176,29,100.0,7,2915.66,304,79,70,0,0
10184,49,100.0,2,5795.72,312,79,81,0,1
10195,34,100.0,2,3699.88,323,79,47,0,1
10207,28,100.0,3,2980.6,337,79,64,0,0
10220,37,100.0,7,5032.74,402,79,75,0,1
10230,45,100.0,5,4737.15,434,79,72,0,1
10246,46,100.0,1,6311.2,485,79,23,0,1
10271,22,100.0,1,3070.54,561,79,39,0,1
10282,39,100.0,10,4797.39,592,79,39,0,1
10292,27,100.0,4,3832.38,611,79,0,0,1
10305,36,100.0,1,4641.48,646,79,15,0,1
10314,38,100.0,10,4000.26,655,79,78,0,1
10325,44,100.0,5,5325.76,669,79,17,0,1
10336,31,100.0,5,4618.69,684,79,62,0,1
10349,23,100.0,2,3182.97,695,79,74,0,1
10359,22,100.0,7,2603.04,709,79,1,0,0
10371,28,50.32,9,1408.96,748,79,39,0,0
10383,21,93.91,4,1972.11,778,79,23,0,0
10394,37,100.0,7,5207.75,799,79,23,0,1
10412,31,100.0,1,4253.2,848,79,23,0,1
10103,25,100.0,15,2873.0,23,80,17,0,0
10111,26,86.68,3,2253.68,78,80,8,0,0
10126,34,100.0,15,3576.12,142,80,25,0,1
10139,29,100.0,4,3276.13,191,80,20,0,1
10149,20,90.57,1,1811.4,249,80,82,0,0
10163,42,91.55,5,3845.1,287,80,27,0,1
10173,22,100.0,3,2571.14,303,80,86,0,0
10183,47,100.0,12,5035.11,311,80,29,0,1
10193,20,100.0,4,2279.0,319,80,87,0,0
10206,33,97.39,10,3213.87,333,80,31,0,1
10215,39,90.57,7,3532.23,388,80,32,0,1
10228,33,100.0,6,3406.59,429,80,33,0,1
10244,40,86.68,4,3467.2,479,80,23,0,1
10257,46,78.89,4,3628.94,525,80,61,0,1
10269,48,97.39,2,4674.72,557,80,19,0,1
10280,21,78.89,6,1656.69,589,80,36,0,0
10290,45,100.0,1,5171.4,610,80,91,0,1
10304,33,100.0,10,3342.57,644,80,38,0,1
10312,44,100.0,7,4884.88,654,80,39,0,1
10324,33,100.0,3,6267.69,669,80,11,0,1
10333,39,100.0,1,4424.16,682,80,8,0,1
10348,39,50.31,2,1962.09,665,80,25,0,0
10358,41,100.0,6,6847.0,704,80,23,0,1
10369,40,86.92,3,3476.8,745,80,41,0,1
10382,33,100.0,4,4592.61,773,80,39,0,1
10423,28,78.89,4,2208.92,875,80,56,2,0
10106,26,63.76,3,1657.76,42,81,86,0,0
10120,29,85.49,9,2479.21,113,81,10,0,0
10133,46,77.52,4,3565.92,172,81,23,0,1
10145,33,84.77,15,2797.41,231,81,3,0,0
10168,48,78.25,10,3756.0,295,81,5,0,1
10210,40,71.0,8,2840.0,371,81,44,0,0
10223,23,74.62,10,1716.26,410,81,10,0,0
10235,40,81.14,4,3245.6,452,81,57,0,1
10250,37,74.62,5,2760.94,491,81,61,0,0
10263,24,75.35,11,1808.4,539,81,13,0,0
10275,27,62.31,10,1682.37,564,81,14,0,0
10284,21,71.0,2,1491.0,593,81,85,0,0
10297,23,72.45,5,1666.35,619,81,75,0,0
10308,44,83.32,8,3666.08,648,81,47,0,1
10317,35,83.32,1,2916.2,666,81,5,0,0
10328,43,60.86,4,2616.98,676,81,86,0,0
10340,40,84.77,1,3390.8,688,81,53,0,1
10353,35,89.9,3,3146.5,698,81,88,0,1
10361,25,62.46,1,1561.5,711,81,20,0,0
10375,43,100.0,2,10039.6,759,81,14,0,2
10386,50,63.34,8,3167.0,785,81,23,5,1
10398,45,78.25,14,3521.25,814,81,1,0,1
10401,52,81.14,4,4219.28,818,81,12,4,1
10416,48,74.62,5,3581.76,855,81,70,0,1
10108,31,68.71,10,2130.01,56,82,66,0,0
10122,29,71.14,14,2063.06,122,82,67,0,0
10135,23,87.31,11,2008.13,177,82,39,0,0
10147,31,64.67,11,2004.77,242,82,41,0,0
10159,23,67.1,6,1543.3,277,82,4,0,0
10169,24,94.58,6,2269.92,302,82,42,0,0
10180,28,71.14,1,1991.92,309,82,6,0,0
10191,44,66.29,7,2916.76,318,82,68,0,0
10211,22,92.16,6,2027.52,374,82,9,0,0
10225,46,70.33,13,3235.18,412,82,69,0,1
10238,22,93.77,7,2062.94,459,82,48,0,0
10252,38,87.31,3,3317.78,506,82,9,0,1
10264,47,83.27,1,3913.69,541,82,58,0,1
10276,48,75.18,7,3608.64,574,82,71,0,1
10287,40,88.12,16,3524.8,602,82,69,0,1
10299,32,80.84,1,2586.88,633,82,16,0,0
10310,49,97.01,14,4753.49,649,82,68,0,1
10319,43,85.69,2,3684.67,667,82,79,0,1
10331,41,100.0,2,5715.4,681,82,45,0,1
